"depth","mean_age","median_age","lo95","hi95","ci_width","acc_rate","sed_rate"
151.5,3550.52902204537,3531.63675,3188.65014,3954.23766025,765.587520250001,24.48209331645,0.0730362749057611
152.5,3575.01111536182,3557.0468,3223.9040075,3964.06877,740.1647625,24.48209331645,0.0730362749057611
153.5,3599.49320867828,3584.22795,3257.359105,3975.86559625,718.506491250001,24.48209331645,0.0730362749057611
154.5,3623.97530199473,3611.9624,3288.83581375,3991.706127375,702.870313624999,24.48209331645,0.0730362749057611
155.5,3648.45739531117,3640.93083,3315.4812275,4002.844964,687.3637365,24.48209331645,0.0730362749057611
156.5,3672.93948862762,3667.400915,3344.2320925,4020.02568,675.7935875,24.48209331645,0.0730362749057611
157.5,3697.42158194408,3695.724225,3368.74197925,4034.03834875,665.2963695,24.48209331645,0.0730362749057611
158.5,3721.90367526052,3724.29975,3393.57922275,4048.60136925,655.0221465,24.48209331645,0.0730362749057611
159.5,3746.38576857697,3752.046225,3415.014111625,4060.915475875,645.90136425,24.48209331645,0.0730362749057611
160.5,3770.86786189343,3781.502625,3436.292939,4072.45252375,636.15958475,24.48209331645,0.0730362749057611
161.5,3795.34995520988,3810.721875,3455.93929375,4093.226445,637.28715125,24.48209331645,0.0730362749057611
162.5,3819.83204852632,3836.5783,3468.7039125,4106.84392375,638.14001125,24.48209331645,0.0730362749057611
163.5,3844.31414184277,3864.257575,3482.21316,4127.82879875,645.61563875,24.48209331645,0.0730362749057611
164.5,3870.8273485195,3890.64705,3524.10046825,4146.0792655,621.978797249999,28.544320037,0.0705456800836074
165.5,3899.3716685565,3913.7874,3589.1351525,4156.321105125,567.185952625,28.544320037,0.0705456800836074
166.5,3927.9159885935,3938.897135,3651.907052,4166.576254375,514.669202375,28.544320037,0.0705456800836074
167.5,3956.4603086305,3963.0199475,3710.27305,4176.813838625,466.540788624999,28.544320037,0.0705456800836074
168.5,3985.0046286675,3986.959725,3770.930013,4191.5055485,420.575535500001,28.544320037,0.0705456800836074
169.5,4013.5489487045,4010.70205,3824.78093,4205.221314125,380.440384125,28.544320037,0.0705456800836074
170.5,4042.0932687415,4040.0920525,3875.2108975,4215.7259775,340.51508,28.544320037,0.0705456800836074
171.5,4070.6375887785,4071.01385,3913.77309415,4238.264588625,324.491494475001,28.544320037,0.0705456800836074
172.5,4099.1819088155,4101.084275,3941.1560825,4268.9478875,327.791805,28.544320037,0.0705456800836074
173.5,4127.7262288525,4129.705975,3966.408775,4301.84086125,335.43208625,28.544320037,0.0705456800836074
174.5,4156.2705488895,4155.785075,3985.23440375,4344.5825585,359.348154750001,28.544320037,0.0705456800836074
175.5,4184.8148689265,4182.3362,4000.81347725,4394.584475,393.770997749999,28.544320037,0.0705456800836074
176.5,4213.3591889635,4208.236225,4011.44886,4448.2878425,436.8389825,28.544320037,0.0705456800836074
177.5,4241.9035090005,4236.118435,4018.303476,4506.6565025,488.353026499999,28.544320037,0.0705456800836074
178.5,4270.4478290375,4261.318775,4026.874903875,4568.7472825,541.872378625001,28.544320037,0.0705456800836074
179.5,4298.9921490745,4286.41576,4032.02006375,4634.46510125,602.4450375,28.544320037,0.0705456800836074
180.5,4327.5364691115,4309.078225,4037.36537975,4702.15253875,664.787159,28.544320037,0.0705456800836074
181.5,4356.0807891485,4332.9561,4043.373899,4767.756655,724.382755999999,28.544320037,0.0705456800836074
182.5,4384.6251091855,4356.262475,4048.707112375,4838.4411625,789.734050124999,28.544320037,0.0705456800836074
183.5,4413.1694292225,4380.633425,4053.02595475,4906.589515,853.563560250001,28.544320037,0.0705456800836074
184.5,4442.574846056,4407.40799,4081.4066875,4948.262625125,866.855937625001,30.26651363,0.0427864015435351
185.5,4472.841359686,4438.70685,4132.49887525,4958.5450177,826.046142450001,30.26651363,0.0427864015435351
186.5,4503.107873316,4468.090245,4181.48524875,4971.41206625,789.926817500001,30.26651363,0.0427864015435351
187.5,4533.374386946,4499.08665,4230.39006625,4984.36440875,753.9743425,30.26651363,0.0427864015435351
188.5,4563.640900576,4530.27125,4274.114465,4996.55827,722.443805,30.26651363,0.0427864015435351
189.5,4593.907414206,4564.779375,4317.45751875,5009.222101,691.764582250002,30.26651363,0.0427864015435351
190.5,4624.173927836,4596.843445,4361.1217275,5020.758186375,659.636458875,30.26651363,0.0427864015435351
191.5,4654.440441466,4628.58925,4396.1426025,5033.00619875,636.863596250001,30.26651363,0.0427864015435351
192.5,4684.706955096,4661.270775,4432.76608825,5048.0264125,615.26032425,30.26651363,0.0427864015435351
193.5,4714.973468726,4695.203925,4467.1538435,5063.01016875,595.85632525,30.26651363,0.0427864015435351
194.5,4745.239982356,4730.040925,4500.34494875,5078.09073525,577.745786500001,30.26651363,0.0427864015435351
195.5,4775.506495986,4763.237275,4532.11136625,5089.910365,557.79899875,30.26651363,0.0427864015435351
196.5,4805.773009616,4795.043725,4563.14789225,5105.844655,542.69676275,30.26651363,0.0427864015435351
197.5,4836.039523246,4830.561325,4593.02406625,5125.10137625,532.07731,30.26651363,0.0427864015435351
198.5,4866.306036876,4863.799165,4620.39219875,5143.91926525,523.5270665,30.26651363,0.0427864015435351
199.5,4896.572550506,4896.106875,4646.41538125,5170.068945,523.65356375,30.26651363,0.0427864015435351
200.5,4926.839064136,4927.013775,4671.8396625,5192.4700475,520.630385000001,30.26651363,0.0427864015435351
201.5,4957.105577766,4956.8347,4693.921055,5229.22669875,535.30564375,30.26651363,0.0427864015435351
202.5,4987.372091396,4988.30016,4718.47316,5278.6002825,560.127122500001,30.26651363,0.0427864015435351
203.5,5017.638605026,5020.327775,4740.8302375,5316.19812,575.367882499999,30.26651363,0.0427864015435351
204.5,5048.390540324,5048.414,4780.43127,5343.8207475,563.389477500001,31.237356966,0.0574384202555917
205.5,5079.62789729,5076.2915,4834.5006125,5360.247967625,525.747355125,31.237356966,0.0574384202555917
206.5,5110.865254256,5104.23786,4889.05057625,5374.24710875,485.1965325,31.237356966,0.0574384202555917
207.5,5142.102611222,5128.6598165,4940.51624625,5392.755358125,452.239111875001,31.237356966,0.0574384202555917
208.5,5173.339968188,5149.0438175,4979.009243375,5411.6127575,432.603514124999,31.237356966,0.0574384202555917
209.5,5204.577325154,5179.5411375,5004.8190225,5433.532740625,428.713718125,31.237356966,0.0574384202555917
210.5,5235.81468212,5213.921475,5044.243016,5470.96935125,426.726335250002,31.237356966,0.0574384202555917
211.5,5267.052039086,5251.86135,5070.500089375,5513.24704,442.746950625,31.237356966,0.0574384202555917
212.5,5298.289396052,5289.9861125,5084.8293855,5556.64754125,471.818155750001,31.237356966,0.0574384202555917
213.5,5329.526753018,5324.12543,5098.390221125,5600.9494295,502.559208374999,31.237356966,0.0574384202555917
214.5,5360.764109984,5355.6646,5108.668382375,5646.8569075,538.188525124999,31.237356966,0.0574384202555917
215.5,5392.00146695,5389.889225,5117.426987875,5698.89567,581.468682124999,31.237356966,0.0574384202555917
216.5,5423.238823916,5425.345175,5124.0240675,5748.25264,624.2285725,31.237356966,0.0574384202555917
217.5,5454.476180882,5459.288575,5132.29568825,5798.0145275,665.71883925,31.237356966,0.0574384202555917
218.5,5485.713537848,5490.275375,5139.276050125,5849.34354125,710.067491125002,31.237356966,0.0574384202555917
219.5,5516.950894814,5522.39145,5146.7409035,5901.73021625,754.98931275,31.237356966,0.0574384202555917
220.5,5548.18825178,5554.286575,5155.615869375,5957.5283525,801.912483125,31.237356966,0.0574384202555917
221.5,5579.425608746,5587.315525,5162.1948825,6010.21154125,848.016658750001,31.237356966,0.0574384202555917
222.5,5610.662965712,5618.75645,5168.38660975,6062.22805875,893.841449,31.237356966,0.0574384202555917
223.5,5641.900322678,5651.613025,5174.379980375,6118.3493275,943.969347124999,31.237356966,0.0574384202555917
224.5,5668.71651807038,5677.33077,5188.678488525,6153.18085125,964.502362724999,22.39503381875,0.109523438405782
225.5,5691.11155188912,5700.6728,5207.73561175,6169.08463125,961.3490195,22.39503381875,0.109523438405782
226.5,5713.50658570788,5723.2214,5223.376981875,6181.06629,957.689308125001,22.39503381875,0.109523438405782
227.5,5735.90161952662,5749.85565,5235.078297,6194.096317875,959.018020875001,22.39503381875,0.109523438405782
228.5,5758.29665334537,5777.9076,5245.83373025,6213.632739,967.79900875,22.39503381875,0.109523438405782
229.5,5780.69168716413,5805.2067,5253.96242875,6234.139395,980.176966249999,22.39503381875,0.109523438405782
230.5,5803.08672098287,5829.1371825,5260.42729125,6253.634776,993.20748475,22.39503381875,0.109523438405782
231.5,5825.48175480163,5852.9592875,5266.6683955,6270.2364355,1003.56804,22.39503381875,0.109523438405782
