"depth","mean_age","median_age","lo95","hi95","ci_width","acc_rate","sed_rate"
143,984.79141475,987.2465,809.430975,1065.7945,256.363525,10.5698303565925,0.330644242790929
144,995.361245106592,997.4651,830.9691525,1081.3764125,250.40726,10.5698303565925,0.330644242790929
145,1005.93107546319,1008.379,845.16874,1100.471576,255.302836,10.5698303565925,0.330644242790929
146,1016.50090581978,1018.1097555,857.88786425,1123.969265,266.08140075,10.5698303565925,0.330644242790929
147,1027.07073617637,1027.33476,870.186267,1146.691563,276.505296,10.5698303565925,0.330644242790929
148,1037.64056653296,1035.779225,879.41273875,1170.61625,291.20351125,10.151482097475,0.298670160659063
149,1047.79204863044,1046.88085,890.802227,1178.53588075,287.73365375,10.151482097475,0.298670160659063
150,1057.94353072791,1057.60729,901.51809625,1190.613928,289.09583175,10.151482097475,0.298670160659063
151,1068.09501282539,1067.15943,912.738001,1201.8435325,289.1055315,10.151482097475,0.298670160659063
152,1078.24649492286,1076.566025,920.26839225,1218.29190875,298.0235165,10.151482097475,0.298670160659063
153,1088.39797702034,1085.124175,931.96454625,1240.1885875,308.22404125,9.672822359175,0.327518282674417
154,1098.07079937951,1094.787958425,943.9438775,1250.987196,307.0433185,9.672822359175,0.327518282674417
155,1107.74362173869,1105.088095,957.08228,1263.13247675,306.05019675,9.672822359175,0.327518282674417
156,1117.41644409786,1115.2418525,967.05103925,1271.66087425,304.609835,9.672822359175,0.327518282674417
157,1127.08926645704,1124.6542425,977.023905,1282.8442975,305.8203925,9.672822359175,0.327518282674417
158,1136.76208881621,1133.77668,986.960365,1301.3642925,314.4039275,9.7568126964,0.27534319824418
159,1146.51890151261,1144.03515,994.33777125,1309.254812375,314.917041125,9.7568126964,0.27534319824418
160,1156.27571420901,1154.39221,1000.584760625,1321.29078875,320.706028125,9.7568126964,0.27534319824418
161,1166.03252690541,1163.351405,1008.843276,1332.23035475,323.38707875,9.7568126964,0.27534319824418
162,1175.78933960181,1174.05866,1015.253737,1346.54631125,331.29257425,9.7568126964,0.27534319824418
163,1185.54615229821,1183.790175,1022.9185,1361.68383625,338.76533625,10.57130935855,0.271592446096099
164,1196.11746165676,1194.584127,1034.276711,1368.4316425,334.1549315,10.57130935855,0.271592446096099
165,1206.68877101531,1204.9966,1041.164844875,1378.2714775,337.106632625,10.57130935855,0.271592446096099
166,1217.26008037386,1214.94173,1049.641511,1392.144738,342.503227,10.57130935855,0.271592446096099
167,1227.83138973241,1224.514025,1059.03626125,1402.47815725,343.441896,10.57130935855,0.271592446096099
168,1238.40269909096,1235.5935,1065.8795115,1418.56018375,352.68067225,10.237637691535,0.322398946629249
169,1248.6403367825,1246.38112,1077.40880325,1427.9224015,350.51359825,10.237637691535,0.322398946629249
170,1258.87797447403,1256.948755,1086.820281625,1438.81618675,351.995905125,10.237637691535,0.322398946629249
171,1269.11561216557,1267.91638,1095.3302035,1452.23113075,356.90092725,10.237637691535,0.322398946629249
172,1279.3532498571,1279.1443275,1103.04431075,1465.870802375,362.826491625,10.237637691535,0.322398946629249
173,1289.59088754864,1289.359825,1109.255629,1479.41481,370.159181,10.110407346725,0.293772436045695
174,1299.70129489536,1299.49118,1121.55100525,1487.2719495,365.72094425,10.110407346725,0.293772436045695
175,1309.81170224209,1309.94566,1128.875849,1495.73820625,366.86235725,10.110407346725,0.293772436045695
176,1319.92210958881,1320.2205231,1136.642485875,1505.58227,368.939784125,10.110407346725,0.293772436045695
177,1330.03251693554,1329.97751,1143.359283625,1519.49737775,376.138094125,10.110407346725,0.293772436045695
178,1340.14292428226,1339.9092825,1149.10766625,1533.16469375,384.0570275,9.846337425375,0.306517462368242
179,1349.98926170764,1349.885375,1161.4297945,1541.781410875,380.351616375,9.846337425375,0.306517462368242
180,1359.83559913301,1359.52766,1172.374752,1548.376241,376.001489,9.846337425375,0.306517462368242
181,1369.68193655839,1369.34037,1181.51242325,1555.4622525,373.94982925,9.846337425375,0.306517462368242
182,1379.52827398376,1379.85609,1189.335575,1569.35152875,380.01595375,9.846337425375,0.306517462368242
183,1389.37461140914,1389.201495,1196.196148375,1583.72638375,387.530235375,9.9465074421525,0.343638893110945
184,1399.32111885129,1399.82311,1209.817651875,1592.912019825,383.09436795,9.9465074421525,0.343638893110945
185,1409.26762629344,1409.46495,1221.4944435,1603.272346375,381.777902875,9.9465074421525,0.343638893110945
186,1419.21413373559,1420.053575,1228.890872,1612.562055,383.671183,9.9465074421525,0.343638893110945
187,1429.16064117775,1429.21743,1234.99845975,1624.424072,389.42561225,9.9465074421525,0.343638893110945
188,1439.1071486199,1438.78085,1240.59625875,1635.602469,395.00621025,9.85439557975,0.293534531268567
189,1448.96154419965,1448.97046,1255.29415825,1644.513061,389.21890275,9.85439557975,0.293534531268567
190,1458.8159397794,1458.855085,1267.591978375,1654.543380875,386.9514025,9.85439557975,0.293534531268567
191,1468.67033535915,1468.3195,1278.6157475,1663.018786,384.4030385,9.85439557975,0.293534531268567
192,1478.5247309389,1477.988805,1287.517948775,1675.4513575,387.933408725,9.85439557975,0.293534531268567
193,1488.37912651865,1486.70319,1293.636933625,1687.69410875,394.057175125,10.223663953425,0.314787391490755
194,1498.60279047207,1497.296705,1307.410991125,1695.58836205,388.177370925,10.223663953425,0.314787391490755
195,1508.8264544255,1507.7038825,1322.50933475,1701.38755375,378.878219,10.223663953425,0.314787391490755
196,1519.05011837892,1517.916145,1335.47544675,1709.836090625,374.360643875,10.223663953425,0.314787391490755
197,1529.27378233235,1529.3780475,1343.129678075,1718.115834,374.986155925,10.223663953425,0.314787391490755
198,1539.49744628577,1539.46819,1351.888695625,1732.696554375,380.80785875,9.8922794013,0.283770291392069
199,1549.38972568708,1548.955075,1364.99646875,1743.590311,378.59384225,9.8922794013,0.283770291392069
200,1559.28200508837,1559.5112275,1376.75355925,1751.4777195,374.72416025,9.8922794013,0.283770291392069
201,1569.17428448968,1569.9784025,1385.83281,1759.002792,373.169982,9.8922794013,0.283770291392069
202,1579.06656389097,1578.843085,1394.017760375,1769.18615275,375.168392375,9.8922794013,0.283770291392069
203,1588.95884329228,1588.8969525,1399.73811375,1781.368132875,381.630019125,10.078304848675,0.283963203120414
204,1599.03714814095,1597.89107,1416.6403145,1786.400102875,369.759788375,10.078304848675,0.283963203120414
205,1609.11545298963,1607.22108,1431.219505875,1792.91235925,361.692853375,10.078304848675,0.283963203120414
206,1619.1937578383,1617.77295,1445.0678475,1799.6227835,354.554936,10.078304848675,0.283963203120414
207,1629.27206268698,1627.039105,1454.0488888,1810.928253,356.8793642,10.078304848675,0.283963203120414
208,1639.35036753565,1636.8174775,1463.9210175,1821.3317725,357.410755,9.9653899455,0.268093676719853
209,1649.31575748115,1646.09964,1478.00562675,1830.71103068,352.70540393,9.9653899455,0.268093676719853
210,1659.28114742665,1655.57749,1489.017387125,1839.487895,350.470507875,9.9653899455,0.268093676719853
211,1669.24653737215,1665.81773,1501.456581375,1849.38068625,347.924104875,9.9653899455,0.268093676719853
212,1679.21192731765,1675.5988925,1510.018736125,1859.39792625,349.379190125,9.9653899455,0.268093676719853
213,1689.17731726315,1684.83785,1517.530172125,1871.92564625,354.395474125,9.883987543525,0.269648331298091
214,1699.06130480668,1694.49575,1534.769257625,1879.296241125,344.5269835,9.883987543525,0.269648331298091
215,1708.9452923502,1704.154267,1549.23232925,1887.1597395,337.92741025,9.883987543525,0.269648331298091
216,1718.82927989373,1713.7416075,1561.616158,1897.6730895,336.0569315,9.883987543525,0.269648331298091
217,1728.71326743725,1724.5294,1572.896950125,1908.08404882375,335.18709869875,9.883987543525,0.269648331298091
218,1738.59725498078,1733.9080625,1580.43455175,1921.040420875,340.605869125,10.04652637965,0.283278056532691
219,1748.64378136043,1742.84951,1597.17213975,1925.29547025,328.1233305,10.04652637965,0.283278056532691
220,1758.69030774008,1752.18649,1611.14520525,1933.9386075,322.79340225,10.04652637965,0.283278056532691
221,1768.73683411973,1761.837955,1624.428327125,1939.3959187125,314.9675915875,10.04652637965,0.283278056532691
222,1778.78336049938,1772.31897,1637.532089,1947.100527875,309.568438875,10.04652637965,0.283278056532691
223,1788.82988687903,1781.9287125,1646.55011075,1962.67736,316.12724925,10.6829203776725,0.33029761670726
224,1799.5128072567,1790.3940325,1670.62514375,1968.834547625,298.209403875,10.6829203776725,0.33029761670726
225,1810.19572763437,1800.036655,1689.662616375,1975.401393625,285.73877725,10.6829203776725,0.33029761670726
