"depth","mean_age","median_age","lo95","hi95","ci_width","acc_rate","sed_rate"
237,796.058021,798.9555,641.099,945.96665,304.86765,4.999732155075,0.555894432425131
238,801.057753155075,803.816814,649.8098255,949.83539275,300.02556725,4.999732155075,0.555894432425131
239,806.05748531015,807.9694,653.370741,954.0481525,300.6774115,4.999732155075,0.555894432425131
240,811.057217465225,812.23006,658.049184,958.5849915,300.5358075,4.999732155075,0.555894432425131
241,816.0569496203,816.86586,662.119232,963.449858,301.330626,4.999732155075,0.555894432425131
242,821.056681775375,821.42135,666.6094575,970.2997775,303.69032,4.999732155075,0.555894432425131
243,826.05641393045,825.49617,671.7474665,977.4623965,305.71493,4.999732155075,0.555894432425131
244,831.056146085525,830.18831,676.0393824,984.35124075,308.31185835,4.999732155075,0.555894432425131
245,836.0558782406,834.35168,679.6232254,992.217368,312.5941426,4.999732155075,0.555894432425131
246,841.055610395675,838.60066,680.775584825,1000.07907525,319.303490425,4.999732155075,0.555894432425131
247,846.05534255075,843.05495,682.43591675,1010.5345425,328.09862575,5.305158303475,0.542887742327689
248,851.360500854225,848.49878,691.20115425,1014.58319325,323.382039,5.305158303475,0.542887742327689
249,856.6656591577,854.03182,698.9889832,1019.08232095,320.09333775,5.305158303475,0.542887742327689
250,861.970817461175,859.97738,704.594470375,1023.48000325,318.885532875,5.305158303475,0.542887742327689
251,867.27597576465,865.09898,708.4739435,1029.792052,321.3181085,5.305158303475,0.542887742327689
252,872.581134068125,870.999775,715.66745625,1037.2497825,321.58232625,5.305158303475,0.542887742327689
253,877.8862923716,876.28449,721.56964275,1044.976631,323.40698825,5.305158303475,0.542887742327689
254,883.191450675075,881.175155,724.88465455,1053.340685,328.45603045,5.305158303475,0.542887742327689
255,888.49660897855,886.580616,727.240165,1060.45025,333.210085,5.305158303475,0.542887742327689
256,893.801767282025,891.726437,729.84595175,1070.35212,340.50616825,5.305158303475,0.542887742327689
257,899.1069255855,896.177195,733.289315,1080.389865,347.10055,5.1603146390125,0.551782658247728
258,904.267240224513,901.517725,740.01837225,1084.397839,344.37946675,5.1603146390125,0.551782658247728
259,909.427554863525,907.24,743.155276,1089.2463005,346.0910245,5.1603146390125,0.551782658247728
260,914.587869502538,913.133105,746.02266175,1093.324002,347.30134025,5.1603146390125,0.551782658247728
261,919.74818414155,917.846025,749.4325202,1099.4171725,349.9846523,5.1603146390125,0.551782658247728
262,924.908498780562,923.56765,753.5726055,1104.24333875,350.67073325,5.1603146390125,0.551782658247728
263,930.068813419575,928.72344,757.949752,1110.9783555,353.0286035,5.1603146390125,0.551782658247728
264,935.229128058588,935.080875,760.7519765,1116.5188905,355.766914,5.1603146390125,0.551782658247728
265,940.3894426976,939.785675,765.0886989,1124.0224725,358.9337736,5.1603146390125,0.551782658247728
266,945.549757336613,944.371535,768.17231575,1132.81348175,364.641166,5.1603146390125,0.551782658247728
267,950.710071975625,949.075055,771.3391025,1140.0044375,368.665335,5.13838315085,0.602400239278803
268,955.848455126475,954.76541,775.8853115,1146.60196325,370.71665175,5.13838315085,0.602400239278803
269,960.986838277325,959.74582,781.9564205,1149.8405012,367.8840807,5.13838315085,0.602400239278803
270,966.125221428175,965.322875,786.9108,1156.0194525,369.1086525,5.13838315085,0.602400239278803
271,971.263604579025,970.36897,790.74636125,1161.826513,371.08015175,5.13838315085,0.602400239278803
272,976.401987729875,975.008,793.551663,1167.65311875,374.10145575,5.13838315085,0.602400239278803
273,981.540370880725,979.72294,797.9177825,1174.335139,376.4173565,5.13838315085,0.602400239278803
274,986.678754031575,984.29684,800.70087125,1180.864785,380.16391375,5.13838315085,0.602400239278803
275,991.817137182425,988.88712,805.6153925,1187.4905185,381.875126,5.13838315085,0.602400239278803
276,996.955520333275,994.95847,809.40756435,1195.43190325,386.0243389,5.13838315085,0.602400239278803
277,1002.09390348413,999.87707,813.50140575,1204.6175475,391.11614175,4.928172653125,0.56923547724074
278,1007.02207613725,1004.7821695,819.343286,1208.867364375,389.524078375,4.928172653125,0.56923547724074
279,1011.95024879037,1010.013425,824.356603,1211.935458,387.578855,4.928172653125,0.56923547724074
280,1016.8784214435,1014.460095,827.282396,1214.591984,387.309588,4.928172653125,0.56923547724074
281,1021.80659409662,1018.82744,831.3126955,1220.4617135,389.149018,4.928172653125,0.56923547724074
282,1026.73476674975,1023.23512,836.464113375,1224.427294375,387.963181,4.928172653125,0.56923547724074
283,1031.66293940288,1028.246905,840.535263,1229.304254,388.768991,4.928172653125,0.56923547724074
284,1036.591112056,1033.78545,843.2431315,1238.088489,394.8453575,4.928172653125,0.56923547724074
285,1041.51928470913,1039.1301,846.9489619,1244.7961191,397.8471572,4.928172653125,0.56923547724074
286,1046.44745736225,1043.832845,851.604907775,1250.83794625,399.233038475001,4.928172653125,0.56923547724074
287,1051.37563001538,1048.50645,855.56786,1256.72651825,401.15865825,5.029890759725,0.560489494841794
288,1056.4055207751,1053.13937,860.56444825,1262.247597075,401.683148825,5.029890759725,0.560489494841794
289,1061.43541153483,1057.79203,868.068367,1267.1351535,399.0667865,5.029890759725,0.560489494841794
290,1066.46530229455,1063.032345,872.160393425,1272.53704775,400.376654325,5.029890759725,0.560489494841794
291,1071.49519305427,1067.822405,876.749943,1279.2394585,402.4895155,5.029890759725,0.560489494841794
292,1076.525083814,1072.931705,881.32869,1283.979240375,402.650550375,5.029890759725,0.560489494841794
293,1081.55497457373,1077.79083,886.99975005,1289.6938595,402.69410945,5.029890759725,0.560489494841794
294,1086.58486533345,1082.39896,890.863937,1294.779358,403.915421,5.029890759725,0.560489494841794
295,1091.61475609317,1087.602653,894.570888,1301.23981325,406.66892525,5.029890759725,0.560489494841794
296,1096.6446468529,1093.0363,898.6472539,1306.15638975,407.50913585,5.029890759725,0.560489494841794
297,1101.67453761263,1097.7651,902.36585825,1315.2408125,412.87495425,4.9340823739,0.549110868023306
298,1106.60861998652,1102.349955,908.42731075,1317.682331,409.25502025,4.9340823739,0.549110868023306
299,1111.54270236042,1107.17503,912.575675,1320.1123595,407.5366845,4.9340823739,0.549110868023306
300,1116.47678473433,1111.843935,917.15430575,1325.6807052,408.52639945,4.9340823739,0.549110868023306
301,1121.41086710822,1116.76345,919.74982625,1330.02482575,410.2749995,4.9340823739,0.549110868023306
302,1126.34494948213,1122.308825,922.531741,1334.41656625,411.88482525,4.9340823739,0.549110868023306
303,1131.27903185603,1128.643375,926.8400057,1338.5558155,411.7158098,4.9340823739,0.549110868023306
304,1136.21311422992,1134.2846365,930.903688,1344.2997295,413.3960415,4.9340823739,0.549110868023306
305,1141.14719660383,1139.00189,935.95064925,1350.6580032,414.70735395,4.9340823739,0.549110868023306
306,1146.08127897773,1144.0184115,940.88982325,1358.73048175,417.8406585,4.9340823739,0.549110868023306
307,1151.01536135162,1149.26336,944.4216595,1366.74711575,422.32545625,5.0872627214,0.588747282077047
308,1156.10262407303,1154.161422,950.1063168,1369.65899925,419.55268245,5.0872627214,0.588747282077047
309,1161.18988679443,1159.28185,954.79420525,1374.7095535,419.91534825,5.0872627214,0.588747282077047
310,1166.27714951582,1164.930315,958.53979955,1379.86058,421.32078045,5.0872627214,0.588747282077047
311,1171.36441223722,1170.472435,961.553858,1382.8938695,421.3400115,5.0872627214,0.588747282077047
312,1176.45167495863,1175.835625,965.6559965,1388.298952,422.6429555,5.0872627214,0.588747282077047
313,1181.53893768002,1180.66921,970.12518305,1393.63839335,423.5132103,5.0872627214,0.588747282077047
314,1186.62620040142,1186.015475,974.70747655,1400.019475,425.31199845,5.0872627214,0.588747282077047
315,1191.71346312283,1190.83436,977.87202965,1405.14966275,427.2776331,5.0872627214,0.588747282077047
316,1196.80072584423,1195.4413175,981.2909679,1409.691674,428.4007061,5.0872627214,0.588747282077047
317,1201.88798856562,1200.707355,986.71033555,1418.37520025,431.6648647,5.1717651263475,0.570504137207862
318,1207.05975369197,1206.5384495,994.6888035,1423.015674175,428.326870675,5.1717651263475,0.570504137207862
319,1212.23151881832,1211.71214,1001.2550305,1427.9301335,426.675103,5.1717651263475,0.570504137207862
320,1217.40328394467,1216.89315,1006.003351,1433.10097125,427.09762025,5.1717651263475,0.570504137207862
321,1222.57504907101,1222.00803,1011.5447615,1437.65535775,426.11059625,5.1717651263475,0.570504137207862
322,1227.74681419736,1226.1858275,1017.5222575,1444.2097725,426.687515,5.1717651263475,0.570504137207862
323,1232.91857932371,1231.04063,1021.17003,1452.840052,431.670022,5.1717651263475,0.570504137207862
