"depth","mean_age","median_age","lo95","hi95","ci_width","acc_rate","sed_rate"
175,1534.8087025,1538.53,1422.49025,1627.30025,204.81,11.50631804493,0.31565374267882
176,1546.31502054493,1549.59145,1436.1721715,1635.70062575,199.52845425,11.50631804493,0.31565374267882
177,1557.82133858986,1560.7182,1448.057085,1644.283492,196.226407,11.50631804493,0.31565374267882
178,1569.32765663479,1572.724905,1455.49877175,1658.235003,202.73623125,11.50631804493,0.31565374267882
179,1580.83397467972,1583.74948,1463.573377,1676.26752,212.694143,11.50631804493,0.31565374267882
180,1592.34029272465,1594.451925,1471.26078375,1697.71650625,226.4557225,11.985322167515,0.327940881055488
181,1604.32561489217,1606.0228475,1490.827953,1705.163654,214.335701,11.985322167515,0.327940881055488
182,1616.31093705968,1618.18035,1504.92864225,1713.3562825,208.42764025,11.985322167515,0.327940881055488
183,1628.29625922719,1630.1656,1515.74250775,1725.34398675,209.601479,11.985322167515,0.327940881055488
184,1640.28158139471,1642.76556,1526.35726825,1737.354645,210.99737675,11.985322167515,0.327940881055488
185,1652.26690356223,1654.50475,1534.6388625,1753.86049375,219.22163125,11.174279494075,0.23879870331792
186,1663.4411830563,1665.341045,1553.7965625,1760.1983335,206.401771,11.174279494075,0.23879870331792
187,1674.61546255038,1675.49225,1572.27098,1765.96532575,193.69434575,11.174279494075,0.23879870331792
188,1685.78974204445,1687.79054,1586.96570525,1774.60848,187.64277475,11.174279494075,0.23879870331792
189,1696.96402153853,1698.689215,1599.46872725,1785.15810875,185.6893815,11.174279494075,0.23879870331792
190,1708.1383010326,1709.83855,1608.73264775,1799.44502125,190.7123735,10.83823099725,0.233483387995767
191,1718.97653202985,1719.97805,1625.01898775,1805.446343,180.42735525,10.83823099725,0.233483387995767
192,1729.8147630271,1730.817325,1636.17559225,1813.82266125,177.647069,10.83823099725,0.233483387995767
193,1740.65299402435,1741.484075,1647.16573735,1827.52869525,180.3629579,10.83823099725,0.233483387995767
194,1751.4912250216,1751.376335,1655.33700225,1844.1700545,188.83305225,10.83823099725,0.233483387995767
195,1762.32945601885,1761.440425,1661.49389375,1863.540175375,202.046281625,10.553847209675,0.244718978777303
196,1772.88330322852,1771.66145,1672.467105,1875.1992535,202.7321485,10.553847209675,0.244718978777303
197,1783.4371504382,1782.46169,1680.47125025,1889.9875,209.51624975,10.553847209675,0.244718978777303
198,1793.99099764788,1792.880025,1687.32336825,1908.48667,221.16330175,10.553847209675,0.244718978777303
199,1804.54484485755,1802.65096,1694.062037,1928.31352125,234.25148425,10.553847209675,0.244718978777303
200,1815.09869206723,1812.2036,1698.430785,1951.7780375,253.3472525,10.4135378001,0.273515635156999
201,1825.51222986733,1822.269185,1708.005603,1960.73663275,252.73102975,10.4135378001,0.273515635156999
202,1835.92576766742,1832.621655,1717.1198465,1971.15279125,254.03294475,10.4135378001,0.273515635156999
203,1846.33930546753,1842.2951875,1722.98481225,1987.3121825,264.32737025,10.4135378001,0.273515635156999
204,1856.75284326762,1852.257775,1729.6067338,2006.34065,276.7339162,10.4135378001,0.273515635156999
205,1867.16638106773,1861.28035,1735.418216125,2028.7619655,293.343749375,10.439549068375,0.245006064673263
206,1877.6059301361,1872.04151,1743.558901375,2036.865439525,293.30653815,10.439549068375,0.245006064673263
207,1888.04547920447,1882.641485,1753.080105375,2046.834105,293.753999625,10.439549068375,0.245006064673263
208,1898.48502827285,1893.331775,1759.739122125,2061.9009115,302.161789375,10.439549068375,0.245006064673263
209,1908.92457734122,1903.647075,1764.75477275,2080.1662675,315.411494750001,10.439549068375,0.245006064673263
210,1919.3641264096,1912.96415,1771.40312125,2095.0103125,323.60719125,10.441285339375,0.276987007285658
211,1929.80541174898,1924.382355,1780.1239345,2104.542727,324.4187925,10.441285339375,0.276987007285658
212,1940.24669708835,1934.565575,1786.64960625,2115.8151575,329.16555125,10.441285339375,0.276987007285658
213,1950.68798242773,1945.18846,1791.30543275,2129.754212,338.44877925,10.441285339375,0.276987007285658
214,1961.1292677671,1954.6889475,1797.647513,2146.1376905,348.4901775,10.441285339375,0.276987007285658
215,1971.57055310648,1965.1459425,1803.2392565,2165.34353125,362.10427475,10.372578093,0.28805416523939
216,1981.94313119947,1975.957815,1813.686034625,2175.27200125,361.585966625,10.372578093,0.28805416523939
217,1992.31570929248,1987.37507,1822.10045025,2188.33488875,366.2344385,10.372578093,0.28805416523939
218,2002.68828738547,1997.63697,1829.11189,2201.407635,372.295745000001,10.372578093,0.28805416523939
219,2013.06086547848,2007.82984,1836.56067,2214.97538,378.41471,10.372578093,0.28805416523939
220,2023.43344357147,2018.485025,1844.56573875,2233.191244875,388.625506125001,10.0066040637,0.303150861703933
221,2033.44004763518,2028.719365,1853.627720875,2243.919943,390.292222125001,10.0066040637,0.303150861703933
222,2043.44665169888,2038.325,1863.54169,2253.834564,390.292874,10.0066040637,0.303150861703933
223,2053.45325576257,2048.74229,1870.903187,2265.6521215,394.7489345,10.0066040637,0.303150861703933
224,2063.45985982628,2057.85671,1877.413646,2281.6405405,404.2268945,10.0066040637,0.303150861703933
225,2073.46646388997,2066.835875,1885.43183675,2296.6415,411.20966325,10.630823890525,0.304000976792266
226,2084.0972877805,2078.3436,1897.538185,2308.02710975,410.48892475,10.630823890525,0.304000976792266
227,2094.72811167103,2089.799835,1905.744309,2318.5321245,412.787815499999,10.630823890525,0.304000976792266
228,2105.35893556155,2101.090185,1914.318171875,2329.476675,415.158503125,10.630823890525,0.304000976792266
229,2115.98975945207,2112.16764,1922.40093825,2342.13492375,419.7339855,10.630823890525,0.304000976792266
230,2126.6205833426,2122.341925,1930.099619625,2354.30016375,424.200544125,10.56055592295,0.251224046325216
231,2137.18113926555,2133.86286775,1941.01949325,2361.6547096375,420.635216387501,10.56055592295,0.251224046325216
232,2147.7416951885,2144.5078325,1953.3378965,2373.05919875,419.72130225,10.56055592295,0.251224046325216
233,2158.30225111145,2155.1170125,1962.231514,2381.4351925,419.2036785,10.56055592295,0.251224046325216
234,2168.8628070344,2166.3565075,1968.39322375,2392.5297235,424.13649975,10.56055592295,0.251224046325216
235,2179.42336295735,2177.8193725,1973.71037275,2404.57261375,430.862241,10.613929984875,0.299384483515734
236,2190.03729294223,2187.0762,1988.746303625,2417.36187675,428.615573125,10.613929984875,0.299384483515734
237,2200.6512229271,2196.53976,2001.412741625,2427.78040555,426.367663925,10.613929984875,0.299384483515734
238,2211.26515291197,2206.54133,2009.94632725,2443.09402325,433.147696,10.613929984875,0.299384483515734
239,2221.87908289685,2216.57138,2017.304568875,2455.03103325,437.726464375,10.613929984875,0.299384483515734
240,2232.49301288173,2226.8323975,2023.776163,2467.1751825,443.3990195,10.4353528784,0.316527081836741
241,2242.92836576012,2238.84101,2034.639142375,2473.071668625,438.43252625,10.4353528784,0.316527081836741
242,2253.36371863852,2251.1478725,2046.164403875,2484.03781875,437.873414875,10.4353528784,0.316527081836741
243,2263.79907151692,2262.57474,2057.383566625,2492.20752325,434.823956625,10.4353528784,0.316527081836741
244,2274.23442439532,2272.687085,2063.36986175,2506.21592175,442.84606,10.4353528784,0.316527081836741
245,2284.66977727373,2282.987475,2069.400177,2519.62696325,450.22678625,10.4514799860775,0.311842705848041
246,2295.1212572598,2294.386515,2079.71523975,2527.54041675,447.825177,10.4514799860775,0.311842705848041
247,2305.57273724588,2303.1849975,2090.513839875,2538.1997295,447.685889625,10.4514799860775,0.311842705848041
248,2316.02421723196,2314.034225,2100.408085125,2546.82966975,446.421584625,10.4514799860775,0.311842705848041
249,2326.47569721803,2324.4736325,2108.40113675,2557.27664475,448.875508000001,10.4514799860775,0.311842705848041
250,2336.92717720411,2334.512175,2118.3917925,2569.36502625,450.97323375,10.0203045528785,0.659914996291809
251,2346.94748175699,2343.1963375,2131.07999025,2578.489107,447.40911675,10.0203045528785,0.659914996291809
252,2356.96778630987,2352.9477625,2140.88004425,2588.41672875,447.5366845,10.0203045528785,0.659914996291809
253,2366.98809086275,2362.78314,2149.683980125,2598.45291125,448.768931125001,10.0203045528785,0.659914996291809
254,2377.00839541563,2372.697315,2157.6569588,2611.73575625,454.07879745,10.0203045528785,0.659914996291809
