"depth","mean_age","median_age","lo95","hi95","ci_width","acc_rate","sed_rate"
60,22.78022650845,29.8202,-70.8229,114.555,185.3779,9.8203004536,0.26745434482979
61,32.60052696205,38.61216,-62.1965975,121.7597635,183.956361,9.8203004536,0.26745434482979
62,42.42082741565,47.42834,-57.38625125,134.548721,191.93497225,9.8203004536,0.26745434482979
63,52.24112786925,55.448215,-52.5101355,153.223325,205.7334605,9.8203004536,0.26745434482979
64,62.06142832285,63.67948,-48.5772,172.4058925,220.9830925,9.8203004536,0.26745434482979
65,71.88172877645,72.123625,-44.63524375,196.196605,240.83184875,10.4029910507,0.331345427738893
66,82.28471982715,81.103835,-30.27485775,205.31708075,235.5919385,10.4029910507,0.331345427738893
67,92.68771087785,90.145815,-15.80454225,219.0134,234.81794225,10.4029910507,0.331345427738893
68,103.09070192855,98.65662,-6.26140025,238.91961225,245.1810125,10.4029910507,0.331345427738893
69,113.49369297925,106.304525,-0.165574899999998,258.449348,258.6149229,10.4029910507,0.331345427738893
70,123.89668402995,115.2631,5.9670825,281.47335,275.5062675,10.1258787384,0.309869586607537
71,134.02256276835,124.74855,14.922805,289.404747,274.481942,10.1258787384,0.309869586607537
72,144.14844150675,135.017005,23.335854225,301.338919,278.003064775,10.1258787384,0.309869586607537
73,154.27432024515,144.708205,32.328592,315.9037,283.575108,10.1258787384,0.309869586607537
74,164.40019898355,155.686465,37.97501775,329.4800325,291.50501475,10.1258787384,0.309869586607537
75,174.52607772195,164.78247,43.645997,347.21514,303.569143,8.8199962633,0.336460301589984
76,183.34607398525,173.308021,54.8877578,363.7345825,308.8468247,8.8199962633,0.336460301589984
77,192.16607024855,180.54331,65.15943425,371.3339659,306.17453165,8.8199962633,0.336460301589984
78,200.98606651185,188.01153,73.195811125,379.6638475,306.468036375,8.8199962633,0.336460301589984
79,209.80606277515,194.62754,78.2615287,390.63430475,312.37277605,8.8199962633,0.336460301589984
80,218.62605903845,202.177575,83.973883375,402.770775,318.796891625,8.8353780023,0.297416779795679
81,227.46143704075,210.368225,97.11447825,413.34433,316.22985175,8.8353780023,0.297416779795679
82,236.29681504305,218.76237,106.73324065,420.53389625,313.8006556,8.8353780023,0.297416779795679
83,245.13219304535,227.7722755,115.77599225,430.548406,314.77241375,8.8353780023,0.297416779795679
84,253.96757104765,237.22542,121.43344,442.9424775,321.5090375,8.8353780023,0.297416779795679
85,262.80294904995,246.1362175,127.17729,453.541409,326.364119,9.70660234655,0.307505858530388
86,272.5095513965,252.3348375,135.98538425,456.52316675,320.5377825,9.70660234655,0.307505858530388
87,282.21615374305,259.19284,146.209118875,467.0687605,320.859641625,9.70660234655,0.307505858530388
88,291.9227560896,265.078187,153.753337125,480.283051,326.529713875,9.70660234655,0.307505858530388
89,301.62935843615,270.223091,159.97828995,506.6328485,346.65455855,9.70660234655,0.307505858530388
90,311.3359607827,277.52395,166.7940195,522.96839625,356.17437675,18.42628820225,0.16465623223005
91,329.76224898495,287.39519,190.4442415,543.1680338,352.7237923,18.42628820225,0.16465623223005
92,348.1885371872,298.66262,204.28331275,560.21935875,355.936046,18.42628820225,0.16465623223005
93,366.61482538945,321.3161425,213.44747525,580.812737500001,367.365262250001,18.42628820225,0.16465623223005
94,385.0411135917,353.408315,220.826038375,631.9069155,411.080877125,18.42628820225,0.16465623223005
95,403.46740179395,385.076225,229.13418075,681.86712575,452.732945,48.29951281725,0.0519616978347117
96,451.7669146112,431.419775,276.4366335,724.69559125,448.25895775,48.29951281725,0.0519616978347117
97,500.06642742845,492.79771,300.681724,782.255517875,481.573793875,48.29951281725,0.0519616978347117
98,548.3659402457,545.0566375,317.11079,854.40461925,537.29382925,48.29951281725,0.0519616978347117
99,596.66545306295,588.433625,325.92421875,933.715013875,607.790795125,48.29951281725,0.0519616978347117
100,644.9649658802,628.939475,341.069193,1020.6096625,679.5404695,54.63679088875,0.0473138658341275
101,699.60175676895,694.300455,392.968515,1034.844437,641.875922,54.63679088875,0.0473138658341275
102,754.2385476577,755.697575,441.488632125,1056.989506875,615.50087475,54.63679088875,0.0473138658341275
103,808.87533854645,815.3777925,480.638655,1098.08721875,617.44856375,54.63679088875,0.0473138658341275
104,863.5121294352,878.5526575,504.988242125,1139.98636625,634.998124125,54.63679088875,0.0473138658341275
105,918.14892032395,926.988715,525.32207375,1234.422135,709.10006125,70.3928152895,0.0247135446308092
106,988.54173561345,994.23904,670.3471875,1248.327925875,577.980738375,70.3928152895,0.0247135446308092
107,1058.93455090295,1060.5784025,818.974695,1264.99655125,446.02185625,70.3928152895,0.0247135446308092
108,1129.32736619245,1131.158075,959.25184225,1284.8079311,325.55608885,70.3928152895,0.0247135446308092
109,1199.72018148195,1202.400225,1067.606915,1314.088021375,246.481106375,70.3928152895,0.0247135446308092
110,1270.11299677145,1280.2682125,1157.0407865,1351.49887725,194.45809075,99.1720853825,0.0121705162173847
111,1369.28508215395,1373.1421135,1249.19496125,1460.689901125,211.494939875,99.1720853825,0.0121705162173847
112,1468.45716753645,1467.4875725,1321.8997455,1603.93732875,282.03758325,99.1720853825,0.0121705162173847
113,1567.62925291895,1569.2523075,1378.39290625,1755.664114125,377.271207875,99.1720853825,0.0121705162173847
114,1666.80133830145,1672.872375,1422.9850139375,1912.87436375,489.8893498125,99.1720853825,0.0121705162173847
115,1765.97342368395,1773.6619675,1462.76950325,2071.230811625,608.461308375,136.618400953,0.0123044311381208
116,1902.59182463695,1905.884655,1695.862128,2169.133305,473.271177,136.618400953,0.0123044311381208
117,2039.21022558995,2029.902425,1882.7527084375,2275.62999875,392.877290312501,136.618400953,0.0123044311381208
118,2175.82862654295,2164.1528525,2002.75989785,2450.38191375,447.6220159,136.618400953,0.0123044311381208
119,2312.44702749595,2300.048785,2055.15727525,2699.41321475,644.255939500001,136.618400953,0.0123044311381208
120,2449.06542844895,2434.20924,2087.2104649,2955.41235625,868.20189135,191.47889528,0.00900554287160266
121,2640.54432372895,2617.47185,2243.450055,3151.78603725,908.335982250001,191.47889528,0.00900554287160266
122,2832.02321900895,2812.6239625,2361.1342225,3357.27483525,996.14061275,191.47889528,0.00900554287160266
123,3023.50211428895,3016.4166075,2453.060246125,3633.912616,1180.852369875,191.47889528,0.00900554287160266
124,3214.98100956895,3214.663475,2532.90703525,3950.901929125,1417.994893875,191.47889528,0.00900554287160266
125,3406.45990484895,3397.6921225,2596.22205,4264.001745,1667.779695,143.716967895,0.0108127090275857
126,3550.17687274395,3545.0879,2740.61969,4382.852469875,1642.232779875,143.716967895,0.0108127090275857
127,3693.89384063895,3693.932,2872.74821875,4531.757530625,1659.009311875,143.716967895,0.0108127090275857
128,3837.61080853395,3842.2871,3022.1447525,4688.78573375,1666.64098125,143.716967895,0.0108127090275857
129,3981.32777642895,4013.77871,3113.2569425,4846.73538625,1733.47844375,143.716967895,0.0108127090275857
130,4125.04474432395,4183.816275,3227.194409875,5008.300683125,1781.10627325,125.29281660075,0.0214316620187283
131,4250.3375609247,4294.199475,3499.731665,5044.97246125,1545.24079625,125.29281660075,0.0214316620187283
132,4375.63037752545,4399.695025,3771.52376625,5083.02320875,1311.4994425,125.29281660075,0.0214316620187283
133,4500.9231941262,4498.921355,3998.00582625,5122.90869625,1124.90287,125.29281660075,0.0214316620187283
134,4626.21601072695,4594.409875,4186.0583555,5173.5189305,987.460575,125.29281660075,0.0214316620187283
135,4751.5088273277,4737.3014875,4365.107206625,5310.977912125,945.8707055,537.9535575,0.00187643361949565
136,5289.4623848277,5271.99335,4975.677025,5735.15956375,759.48253875,537.9535575,0.00187643361949565
137,5827.4159423277,5806.067125,5582.91964125,6157.38573625,574.466095000001,537.9535575,0.00187643361949565
138,6365.3694998277,6354.3601975,6180.668792125,6583.64221,402.973417875001,537.9535575,0.00187643361949565
139,6903.3230573277,6909.922525,6738.66537125,7033.6290175,294.96364625,537.9535575,0.00187643361949565
140,7441.2766148277,7452.506305,7274.6766581875,7556.76405375,282.0873955625,15.36155712675,0.175218271865823
141,7456.63817195445,7466.60468,7314.91864125,7560.033405425,245.114764174999,15.36155712675,0.175218271865823
142,7471.9997290812,7478.8703705,7351.61716925,7565.2351665,213.617997249999,15.36155712675,0.175218271865823
143,7487.36128620795,7491.4184175,7387.73057875,7571.00484525,183.274266499999,15.36155712675,0.175218271865823
