"depth","mean_age","median_age","lo95","hi95","ci_width","acc_rate","sed_rate"
70,1444.9575525,1450.51,1353.7995,1526.4115,172.612,26.89463528325,0.0957997106809687
71,1471.85218778325,1475.1809,1374.02738425,1565.51495475,191.4875705,26.89463528325,0.0957997106809687
72,1498.7468230665,1501.6815,1387.400996,1620.908725,233.507729,26.89463528325,0.0957997106809687
73,1525.64145834975,1524.2506,1395.65206625,1683.0830075,287.43094125,26.89463528325,0.0957997106809687
74,1552.536093633,1544.8143,1402.532053,1753.14965,350.617597,26.89463528325,0.0957997106809687
75,1579.43072891625,1566.458175,1407.7612425,1818.6578125,410.89657,25.80699213325,0.099698986152558
76,1605.2377210495,1594.84315,1432.718362625,1841.8181675,409.099804875,25.80699213325,0.099698986152558
77,1631.04471318275,1622.084575,1448.598882,1857.9141455,409.3152635,25.80699213325,0.099698986152558
78,1656.851705316,1648.52447,1465.6642225,1885.3437575,419.679535,25.80699213325,0.099698986152558
79,1682.65869744925,1675.5266,1476.8880196,1917.756335,440.8683154,25.80699213325,0.099698986152558
80,1708.4656895825,1700.8094,1486.17851875,1966.55755,480.37903125,25.7683592665,0.0861862427443921
81,1734.234048849,1727.1594,1523.24765875,1980.010335,456.76267625,25.7683592665,0.0861862427443921
82,1760.0024081155,1754.77035,1544.66046575,1996.419312,451.75884625,25.7683592665,0.0861862427443921
83,1785.770767382,1782.8409,1562.87317675,2019.30723225,456.4340555,25.7683592665,0.0861862427443921
84,1811.5391266485,1812.10335,1581.62785625,2044.266915,462.63905875,25.7683592665,0.0861862427443921
85,1837.307485915,1837.641225,1597.39038125,2077.1008475,479.71046625,27.53475330215,0.0936350883839632
86,1864.84223921715,1865.361045,1635.40200125,2089.02811,453.62610875,27.53475330215,0.0936350883839632
87,1892.3769925193,1892.54957,1663.40364325,2105.1251815,441.72153825,27.53475330215,0.0936350883839632
88,1919.91174582145,1923.65625,1690.69022175,2119.43944575,428.749224,27.53475330215,0.0936350883839632
89,1947.4464991236,1956.03155,1711.329576,2140.1695065,428.8399305,27.53475330215,0.0936350883839632
90,1974.98125242575,1985.79127,1724.609510875,2170.674075,446.064564125,26.293218049375,0.0937453214191715
91,2001.27447047513,2010.172175,1781.73395125,2180.31985875,398.5859075,26.293218049375,0.0937453214191715
