"depth","mean_age","median_age","lo95","hi95","ci_width","acc_rate","sed_rate"
0.25,89.541356636675,57.702175,36.6314625,234.2845125625,197.6530500625,6.6936688467,0.392595795085095
1.25,96.235025483375,91.235525,44.720730625,238.771875,194.051144375,6.6936688467,0.392595795085095
2.25,102.928694330075,115.25800125,47.5534225,246.1414601875,198.5880376875,6.6936688467,0.392595795085095
3.25,109.622363176775,118.54780425,48.9960055,252.9042023125,203.9081968125,6.6936688467,0.392595795085095
4.25,116.316032023475,122.592529375,49.9400995,261.1430175,211.202918,6.6936688467,0.392595795085095
5.25,144.02648513725,139.0243175,67.77689,274.15870375,206.38181375,90.760805915,0.0286483839253996
6.25,234.78729105225,248.3786,89.61609,370.6193625,281.0032725,90.760805915,0.0286483839253996
7.25,325.54809696725,326.4246,107.954849375,550.10975,442.154900625,90.760805915,0.0286483839253996
8.25,416.30890288225,418.5485625,124.215025,731.5338,607.318775,90.760805915,0.0286483839253996
9.25,507.06970879725,512.37215,141.5389025,919.66862125,778.12971875,90.760805915,0.0286483839253996
10.25,609.19989788725,616.96615,193.06162,1077.606105,884.544485,136.238338615,0.0198288132259413
11.25,745.43823650225,750.8831625,280.1927425,1191.50052125,911.30777875,136.238338615,0.0198288132259413
12.25,881.67657511725,875.15625,328.5066775,1363.616335,1035.1096575,136.238338615,0.0198288132259413
13.25,1017.91491373225,1031.7074,367.6916141875,1557.31015125,1189.6185370625,136.238338615,0.0198288132259413
14.25,1154.15325234725,1179.7639375,387.5087839375,1757.919905,1370.4111210625,136.238338615,0.0198288132259413
15.25,1291.726603746,1338.27735,487.57469125,1934.5157425,1446.94105125,141.57838975,0.00960923743222107
16.25,1433.304993496,1460.08435,783.0832225,1974.585894375,1191.502671875,141.57838975,0.00960923743222107
17.25,1574.883383246,1607.3858875,1061.38217125,2025.559625,964.17745375,141.57838975,0.00960923743222107
18.25,1716.461772996,1736.5316375,1277.4476225,2078.3487625,800.90114,141.57838975,0.00960923743222107
19.25,1858.040162746,1875.145975,1451.681185,2145.1338825,693.4526975,141.57838975,0.00960923743222107
20.25,1970.79677349717,2004.3783375,1569.094538125,2226.0693439375,656.9748058125,26.291273754675,0.178157305891173
21.25,1997.08804725184,2028.49993125,1620.527003125,2238.1138440625,617.586840937499,26.291273754675,0.178157305891173
22.25,2023.37932100652,2052.25135,1647.4662404375,2254.3898533125,606.923612875,26.291273754675,0.178157305891173
23.25,2049.67059476119,2078.80471625,1684.10962375,2268.9740336875,584.864409937499,26.291273754675,0.178157305891173
24.25,2075.96186851587,2105.54133875,1715.876229375,2287.855418,571.979188625,26.291273754675,0.178157305891173
25.25,2102.90889240297,2128.9608375,1755.759219375,2308.04717825,552.287958875001,28.914274284375,0.151517456503962
26.25,2131.82316668734,2146.12076875,1839.869640125,2312.7876871875,472.9180470625,28.914274284375,0.151517456503962
27.25,2160.73744097172,2164.07027125,1930.981751875,2319.7555003125,388.7737484375,28.914274284375,0.151517456503962
28.25,2189.65171525609,2185.430575,2012.478538125,2328.8981378125,316.4195996875,28.914274284375,0.151517456503962
29.25,2218.56598954047,2209.2481625,2086.871004375,2338.241727625,251.37072325,28.914274284375,0.151517456503962
30.25,2245.59163174388,2234.2019125,2131.126270625,2354.071115,222.944844375,21.3597459605,0.124100458091291
31.25,2266.95137770437,2257.143025,2151.97543,2383.33977625,231.36434625,21.3597459605,0.124100458091291
32.25,2288.31112366488,2282.7355875,2168.42577539375,2419.4545550625,251.02877966875,21.3597459605,0.124100458091291
33.25,2309.67086962537,2307.52126625,2175.78086625,2462.154355,286.37348875,21.3597459605,0.124100458091291
34.25,2331.03061558588,2329.0854925,2184.15891875,2508.9509225,324.79200375,21.3597459605,0.124100458091291
35.25,2353.06705689119,2347.4625125,2201.13934625,2549.24489,348.105543750001,24.06652733975,0.10447988010314
36.25,2377.13358423094,2365.523525,2242.71927875,2567.913409375,325.194130625,24.06652733975,0.10447988010314
37.25,2401.20011157069,2386.50017375,2278.225324375,2591.04022875,312.814904375,24.06652733975,0.10447988010314
38.25,2425.26663891044,2407.2010875,2306.780414375,2616.82668125,310.046266875001,24.06652733975,0.10447988010314
39.25,2449.33316625019,2428.32485,2331.535064375,2649.555387625,318.02032325,24.06652733975,0.10447988010314
40.25,2474.40652169559,2452.3209,2354.131293125,2682.276907,328.145613875,28.09383976235,0.0923027184787035
41.25,2502.50036145794,2483.3308725,2374.067929375,2706.228748,332.160818625,28.09383976235,0.0923027184787035
42.25,2530.59420122029,2510.6057125,2384.993629375,2737.168746875,352.1751175,28.09383976235,0.0923027184787035
43.25,2558.68804098264,2539.3022375,2395.47457325,2785.178355,389.70378175,28.09383976235,0.0923027184787035
44.25,2586.78188074499,2566.405625,2404.269066875,2851.219471875,446.950405,28.09383976235,0.0923027184787035
45.25,2615.297815586,2594.918325,2418.98365625,2920.336918125,501.353261875,29.782220077,0.089387938516841
46.25,2645.080035663,2628.295175,2445.38150725,2961.59895375,516.2174465,29.782220077,0.089387938516841
47.25,2674.86225574,2661.8084,2461.234651375,3008.447450625,547.21279925,29.782220077,0.089387938516841
48.25,2704.644475817,2692.9177475,2472.59203125,3060.692608125,588.100576875,29.782220077,0.089387938516841
49.25,2734.426695894,2719.731625,2484.780549375,3106.278981875,621.498432499999,29.782220077,0.089387938516841
50.25,2763.59726270965,2747.7498225,2499.978424625,3143.02894283125,643.05051820625,27.3356070316,0.0976760519785346
51.25,2790.93286974125,2774.4960625,2537.5700953125,3154.465025625,616.8949303125,27.3356070316,0.0976760519785346
52.25,2818.26847677285,2802.10585,2559.5510675,3175.8003179375,616.2492504375,27.3356070316,0.0976760519785346
53.25,2845.60408380445,2829.9542875,2577.6661,3195.427269625,617.761169624999,27.3356070316,0.0976760519785346
54.25,2872.93969083605,2858.2834625,2592.0317390625,3222.0272775,629.995538437499,27.3356070316,0.0976760519785346
55.25,2902.20025052794,2890.662325,2613.192625625,3251.0094965,637.816870875,35.03541767275,0.089357230053117
56.25,2937.23566820069,2925.46806,2656.147871875,3267.782444375,611.6345725,35.03541767275,0.089357230053117
57.25,2972.27108587344,2963.9366375,2687.488600625,3297.000936875,609.51233625,35.03541767275,0.089357230053117
58.25,3007.30650354619,3001.8399625,2714.367254875,3330.7267220625,616.3594671875,35.03541767275,0.089357230053117
59.25,3042.34192121894,3036.307625,2734.73574,3386.014871125,651.279131125001,35.03541767275,0.089357230053117
60.25,3075.9790064435,3068.98851875,2753.939938125,3438.6421275,684.702189375,29.44208788,0.092481206426673
61.25,3105.4210943235,3101.337475,2776.798682,3450.6161775,673.8174955,29.44208788,0.092481206426673
62.25,3134.8631822035,3132.7600625,2799.115264375,3473.6132141875,674.4979498125,29.44208788,0.092481206426673
63.25,3164.3052700835,3165.0651,2818.5021825,3499.5587054375,681.056522937499,29.44208788,0.092481206426673
64.25,3193.7473579635,3195.4266125,2834.102574375,3540.9672575,706.864683125,29.44208788,0.092481206426673
65.25,3221.7749224345,3223.3791875,2852.57795325,3585.0684435625,732.4904903125,23.783994244,0.116744993927476
66.25,3245.5589166785,3246.69265,2897.554458125,3599.84486125,702.290403125,23.783994244,0.116744993927476
67.25,3269.3429109225,3271.91937875,2926.233685625,3616.129298,689.895612375,23.783994244,0.116744993927476
68.25,3293.1269051665,3296.24172625,2948.290866,3632.366071875,684.075205875001,23.783994244,0.116744993927476
69.25,3316.9108994105,3320.7764125,2969.61357,3651.981494375,682.367924375,23.783994244,0.116744993927476
